ID,cluster
23317,3
23332,3
23363,6
23385,2
23407,4
23451,4
23453,1
23455,4
23464,4
23465,4
23483,3
23496,4
23499,4
23517,4
23539,4
23550,2
23568,4
23599,2
23600,2
23604,6
23638,1
23646,4
23664,4
23685,4
23688,1
23706,5
23708,4
23709,2
23711,4
23743,4
23770,4
23820,4
23836,2
23850,4
23872,2
23951,4
23959,4
23966,4
23975,1
23989,2
23997,4
24004,4
24030,0
24033,2
24036,2
24052,4
24057,4
24059,4
24076,4
24097,3
24125,4
24136,4
24139,4
24152,3
24161,3
24169,4
24182,2
24202,3
24270,4
24276,4
24338,4
24345,4
24354,2
24358,4
24379,3
24386,4
24403,2
24406,2
24429,4
24431,4
24469,2
24486,4
24501,4
24513,2
24519,4
24536,2
24546,4
24547,3
24562,3
24607,1
24615,4
24618,3
24666,4
24667,1
24698,3
24706,4
24707,4
24738,2
24773,4
24779,4
24780,4
24791,4
24833,4
24835,3
24850,4
24866,3
24889,2
24890,4
24912,4
24940,4
24941,4
24942,4
24943,4
24953,4
24978,4
24990,4
24999,0
25003,4
25037,3
25057,4
25111,1
25112,2
25140,4
25181,4
25221,4
25291,4
25311,5
25324,4
25356,2
25372,4
25424,4
25449,4
25476,2
25526,2
25530,4
25543,3
25555,4
25570,4
25598,4
25609,3
25616,2
25641,3
25662,2
25685,4
25694,4
25707,3
25708,5
25712,2
25753,4
25756,4
25762,0
25780,3
25787,2
25819,4
25823,4
25827,4
25841,4
25865,3
25866,2
25872,3
25883,2
25894,4
25902,4
25912,4
25936,4
25959,4
25993,0
26000,4
26017,4
26056,4
26080,4
26109,4
26146,4
26149,4
26168,2
26187,4
26193,4
26224,3
26248,0
26260,3
26266,4
26280,4
26289,4
26290,0
26293,4
26307,4
26324,3
26416,4
26427,3
26436,3
26458,4
26462,4
26479,2
26482,4
26483,4
26498,4
26503,4
26504,2
26534,4
26554,4
26605,3
26623,4
26635,2
26642,2
26685,4
26686,4
26713,3
26748,4
26770,4
26793,4
26816,4
26824,1
26887,3
26892,2
26905,4
26912,4
26943,4
26979,4
26986,4
26990,4
27002,4
27003,3
27039,0
27057,2
27059,3
27078,3
27079,3
27103,2
27146,4
27156,3
27159,0
27175,4
27187,4
27206,3
27215,4
27223,4
27230,2
27237,4
27240,4
27254,3
27276,5
27327,3
27363,1
27370,2
27383,4
27408,0
27416,2
27418,4
27431,3
27450,4
27454,4
27474,3
27513,4
27517,4
27526,4
27531,4
27533,4
27539,4
27546,2
27573,4
27584,5
27599,4
27638,3
27657,4
27660,4
27708,4
27793,4
27797,4
27847,1
27881,4
27901,3
27903,4
27918,3
27924,4
27929,6
27936,4
27942,4
27959,4
27971,2
27989,4
28009,2
28022,3
28023,3
28034,2
28054,4
28057,4
28114,4
28128,4
28136,6
28151,3
28178,4
28183,3
28195,4
28196,4
28217,4
28218,4
28220,2
28229,5
28231,4
28240,4
28256,4
28264,4
28281,3
28295,4
28300,4
28301,4
28341,3
28357,4
28366,6
28376,6
28400,4
28401,4
28406,2
28412,4
28413,1
28424,1
28428,4
28459,4
28469,4
28471,5
28473,4
28478,6
28496,4
28511,4
28515,5
28523,4
28538,3
28549,2
28560,4
28577,4
28597,4
28600,2
28616,4
28624,3
28631,2
28636,4
28729,4
28735,1
28736,5
28762,4
28763,4
28767,3
28780,4
28806,2
28837,6
28840,4
28849,4
28851,2
28881,4
28884,3
28902,4
28905,4
28912,3
28944,4
28959,2
28998,4
29038,4
29074,4
29078,0
29088,4
29107,2
29177,4
29185,1
29240,4
29244,4
29260,3
29270,6
29271,3
29272,4
29284,1
29304,4
29398,4
29412,3
29441,1
29442,4
29457,4
29462,3
29493,4
29531,4
29539,4
29547,2
29592,5
29594,4
29619,4
29620,4
29627,4
29665,4
29671,4
29673,4
29674,4
29701,5
29736,4
29753,6
29772,0
29777,4
29783,4
29798,0
29808,3
29829,2
29832,4
29839,4
29861,4
29869,1
29910,0
29935,4
29960,4
29988,3
29990,3
29993,4
29997,4
30006,4
30035,4
30047,4
30053,0
30088,4
30105,4
30106,4
30115,4
30123,4
30175,4
30186,4
30218,4
30267,4
30274,2
30287,3
30288,2
30294,5
30304,1
30339,4
30341,4
30349,4
30366,3
30385,4
30390,0
30397,3
30400,6
30411,4
30423,1
30432,4
30435,4
30459,0
30487,4
30489,4
30507,4
30556,6
30579,4
30593,3
30615,4
30616,4
30649,2
30674,5
30743,4
30784,3
30795,2
30867,4
30889,3
30909,4
30952,5
30969,3
30986,4
31001,3
31009,2
31033,3
31042,6
31051,4
31064,3
31066,4
31068,4
31142,2
31162,3
31164,4
31171,4
31203,3
31231,2
31233,4
31266,4
31301,4
31313,3
31349,0
31386,2
31406,4
31423,3
31427,3
31434,4
31481,4
31524,2
31526,4
31528,4
31541,4
31543,1
31546,4
31549,6
31588,2
31611,2
31632,4
31641,4
31708,0
31749,3
31765,4
31802,1
31826,4
31827,4
31844,2
31864,4
31888,4
31906,5
31918,4
31921,2
31926,4
31945,4
31967,3
31968,4
31976,4
31978,2
32013,0
32018,5
32039,3
32052,2
32054,4
32055,3
32066,2
32073,3
32100,3
32120,4
32127,4
32131,4
32136,4
32139,4
32153,2
32156,4
32166,4
32167,4
32174,3
32191,4
32215,3
32228,4
32234,4
32244,3
32247,4
32263,2
32266,0
32281,2
32289,4
32341,3
32354,4
32388,4
32390,4
32406,4
32408,4
32437,4
32453,2
32454,1
32467,4
32469,3
32477,4
32509,4
32554,4
32555,3
32567,4
32579,3
32581,4
32598,4
32613,4
32619,3
32646,4
32655,1
32665,3
32673,3
32677,3
32711,0
32713,2
32720,4
32738,4
32741,2
32753,4
32765,6
32771,3
32777,4
32779,2
32833,0
32835,5
32881,3
32893,4
32896,4
32904,1
32907,4
32919,4
32968,4
32976,1
33055,4
33084,4
33089,3
33090,3
33095,3
33105,4
33119,2
33134,4
33135,4
33149,3
33152,4
33176,4
33206,0
33213,2
33224,4
33273,3
33287,3
33347,4
33415,4
33462,5
33528,3
33540,4
33547,2
33554,4
33569,5
33592,4
33595,2
33634,4
33649,4
33666,4
33702,2
33715,3
33728,4
33752,3
33753,4
33774,3
33813,1
33863,6
33900,4
33912,4
33916,0
33960,4
33966,0
34031,3
34071,4
34142,2
34171,4
34184,2
34209,5
34232,4
34252,4
34297,4
34298,0
34311,4
34316,2
34324,2
34333,2
34359,4
34365,4
34380,4
34401,4
34413,4
34473,4
34476,2
34484,4
34497,0
34498,4
34506,2
34530,4
34531,3
34549,4
34560,4
34575,4
34593,4
34607,4
34612,4
34638,4
34651,3
34663,4
34668,4
34669,1
34729,2
34730,4
34756,4
34795,1
34826,3
34834,4
34837,2
34856,2
34886,3
34916,4
34927,2
34930,4
34933,4
34935,4
34936,4
34961,2
34968,4
