ID,cluster
23317,0
23332,0
23363,0
23385,0
23407,6
23451,5
23453,0
23455,0
23464,0
23465,0
23483,0
23496,5
23499,5
23517,6
23539,5
23550,0
23568,0
23599,0
23600,0
23604,5
23638,0
23646,0
23664,0
23685,0
23688,6
23706,0
23708,5
23709,6
23711,0
23743,6
23770,5
23820,0
23836,0
23850,0
23872,6
23951,0
23959,4
23966,0
23975,0
23989,0
23997,0
24004,0
24030,5
24033,0
24036,0
24052,6
24057,0
24059,0
24076,0
24097,0
24125,0
24136,5
24139,0
24152,0
24161,6
24169,5
24182,0
24202,0
24270,0
24276,4
24338,0
24345,0
24354,0
24358,6
24379,0
24386,6
24403,0
24406,0
24429,0
24431,5
24469,0
24486,6
24501,5
24513,0
24519,0
24536,0
24546,0
24547,0
24562,1
24607,1
24615,5
24618,0
24666,6
24667,0
24698,0
24706,0
24707,0
24738,0
24773,6
24779,0
24780,5
24791,5
24833,0
24835,0
24850,0
24866,1
24889,0
24890,0
24912,5
24940,0
24941,5
24942,0
24943,6
24953,6
24978,0
24990,0
24999,5
25003,0
25037,0
25057,5
25111,0
25112,0
25140,0
25181,5
25221,0
25291,0
25311,0
25324,4
25356,0
25372,5
25424,0
25449,0
25476,0
25526,0
25530,0
25543,0
25555,5
25570,6
25598,0
25609,1
25616,0
25641,0
25662,6
25685,1
25694,0
25707,0
25708,0
25712,0
25753,5
25756,0
25762,5
25780,0
25787,0
25819,5
25823,0
25827,5
25841,0
25865,0
25866,0
25872,0
25883,0
25894,0
25902,0
25912,0
25936,5
25959,6
25993,0
26000,6
26017,5
26056,0
26080,5
26109,0
26146,0
26149,4
26168,0
26187,5
26193,0
26224,0
26248,0
26260,1
26266,0
26280,0
26289,0
26290,0
26293,5
26307,5
26324,0
26416,5
26427,0
26436,0
26458,5
26462,6
26479,0
26482,5
26483,5
26498,5
26503,5
26504,0
26534,5
26554,5
26605,0
26623,4
26635,0
26642,0
26685,0
26686,4
26713,0
26748,6
26770,4
26793,0
26816,0
26824,0
26887,0
26892,0
26905,4
26912,5
26943,5
26979,0
26986,5
26990,5
27002,0
27003,0
27039,5
27057,0
27059,0
27078,0
27079,0
27103,0
27146,6
27156,0
27159,0
27175,5
27187,5
27206,6
27215,0
27223,5
27230,0
27237,0
27240,0
27254,0
27276,0
27327,0
27363,0
27370,0
27383,0
27408,0
27416,0
27418,0
27431,0
27450,0
27454,0
27474,0
27513,5
27517,0
27526,5
27531,0
27533,5
27539,0
27546,0
27573,5
27584,0
27599,0
27638,0
27657,0
27660,5
27708,0
27793,5
27797,5
27847,0
27881,6
27901,0
27903,6
27918,6
27924,5
27929,0
27936,5
27942,1
27959,0
27971,0
27989,5
28009,0
28022,0
28023,0
28034,0
28054,0
28057,0
28114,0
28128,0
28136,0
28151,0
28178,0
28183,0
28195,6
28196,0
28217,0
28218,0
28220,0
28229,0
28231,0
28240,0
28256,0
28264,0
28281,0
28295,5
28300,5
28301,6
28341,0
28357,0
28366,5
28376,0
28400,5
28401,0
28406,0
28412,5
28413,0
28424,0
28428,0
28459,0
28469,5
28471,0
28473,5
28478,6
28496,5
28511,5
28515,0
28523,5
28538,0
28549,0
28560,5
28577,0
28597,5
28600,5
28616,5
28624,6
28631,0
28636,5
28729,6
28735,0
28736,0
28762,0
28763,0
28767,0
28780,0
28806,6
28837,5
28840,0
28849,0
28851,0
28881,0
28884,0
28902,0
28905,0
28912,0
28944,5
28959,0
28998,0
29038,0
29074,0
29078,5
29088,0
29107,0
29177,0
29185,0
29240,0
29244,0
29260,0
29270,5
29271,0
29272,0
29284,6
29304,0
29398,0
29412,1
29441,0
29442,0
29457,0
29462,6
29493,5
29531,5
29539,0
29547,0
29592,0
29594,0
29619,0
29620,0
29627,6
29665,5
29671,0
29673,0
29674,0
29701,0
29736,6
29753,1
29772,0
29777,0
29783,0
29798,0
29808,0
29829,0
29832,0
29839,0
29861,5
29869,0
29910,6
29935,0
29960,5
29988,0
29990,0
29993,5
29997,0
30006,0
30035,0
30047,5
30053,0
30088,5
30105,5
30106,6
30115,5
30123,0
30175,5
30186,0
30218,5
30267,5
30274,0
30287,0
30288,0
30294,0
30304,0
30339,0
30341,0
30349,5
30366,0
30385,0
30390,0
30397,0
30400,0
30411,5
30423,0
30432,0
30435,5
30459,0
30487,0
30489,0
30507,5
30556,0
30579,0
30593,0
30615,0
30616,5
30649,0
30674,0
30743,5
30784,0
30795,0
30867,5
30889,1
30909,6
30952,0
30969,0
30986,0
31001,0
31009,0
31033,0
31042,0
31051,0
31064,1
31066,6
31068,0
31142,0
31162,0
31164,0
31171,4
31203,0
31231,0
31233,0
31266,5
31301,0
31313,0
31349,0
31386,6
31406,6
31423,0
31427,0
31434,0
31481,0
31524,0
31526,0
31528,6
31541,0
31543,0
31546,5
31549,0
31588,6
31611,0
31632,4
31641,0
31708,0
31749,0
31765,0
31802,0
31826,0
31827,0
31844,0
31864,0
31888,0
31906,0
31918,0
31921,0
31926,5
31945,0
31967,0
31968,5
31976,0
31978,6
32013,0
32018,1
32039,0
32052,0
32054,0
32055,0
32066,6
32073,0
32100,0
32120,0
32127,0
32131,5
32136,0
32139,0
32153,0
32156,0
32166,5
32167,0
32174,0
32191,5
32215,0
32228,5
32234,0
32244,0
32247,0
32263,0
32266,1
32281,0
32289,5
32341,0
32354,0
32388,5
32390,0
32406,5
32408,5
32437,4
32453,0
32454,0
32467,5
32469,0
32477,6
32509,5
32554,5
32555,0
32567,5
32579,0
32581,0
32598,5
32613,0
32619,0
32646,0
32655,0
32665,0
32673,0
32677,0
32711,0
32713,0
32720,0
32738,5
32741,0
32753,5
32765,0
32771,0
32777,0
32779,0
32833,0
32835,0
32881,6
32893,5
32896,6
32904,0
32907,0
32919,0
32968,5
32976,0
33055,5
33084,5
33089,0
33090,0
33095,0
33105,0
33119,0
33134,0
33135,5
33149,0
33152,0
33176,0
33206,0
33213,6
33224,0
33273,0
33287,0
33347,0
33415,0
33462,0
33528,0
33540,6
33547,0
33554,6
33569,0
33592,4
33595,0
33634,0
33649,0
33666,0
33702,0
33715,0
33728,0
33752,0
33753,4
33774,0
33813,0
33863,0
33900,5
33912,6
33916,0
33960,0
33966,0
34031,0
34071,5
34142,0
34171,0
34184,0
34209,0
34232,0
34252,0
34297,6
34298,0
34311,0
34316,0
34324,0
34333,0
34359,0
34365,0
34380,4
34401,5
34413,5
34473,0
34476,0
34484,0
34497,0
34498,0
34506,0
34530,0
34531,0
34549,0
34560,0
34575,0
34593,0
34607,0
34612,5
34638,5
34651,0
34663,0
34668,0
34669,0
34729,0
34730,5
34756,0
34795,0
34826,0
34834,6
34837,0
34856,0
34886,6
34916,6
34927,0
34930,0
34933,4
34935,5
34936,5
34961,0
34968,0
